model,metric,mean,std,min,max
MTD_DQN,attacker_payoff,4.3280829747579075,0.318885944343884,3.7959693892166295,5.954980463257666
MTD_DQN,defender_payoff,5.024868842573676,0.31610451672818446,3.5793268376359224,5.492059257316639
MTD_DQN,loss,4.786253661494702,3.9294858185713664,0.0127493264153599,16.407258987426758
MTD_DQN,eval::defender_return_mean,5.123855618460797,0.0,5.123855618460797,5.123855618460797
MTD_DQN,eval::defender_return_std,0.031705967848297996,0.0,0.031705967848297996,0.031705967848297996
MTD_DQN,eval::attacker_return_mean,4.30150765212691,0.0,4.30150765212691,4.30150765212691
MTD_DQN,eval::attacker_return_std,0.039792401533094705,0.0,0.039792401533094705,0.039792401533094705
MTD_DQN,eval::convergence_l1,3.249320076062081e-05,0.0,3.249320076062081e-05,3.249320076062081e-05
