episode,step,attacker_idx,defender_idx,attacker_payoff,defender_payoff,defender_proxy,attacker_proxy,loss,entropy,p_overflow,p_destroy,p_lateral,q_iphop,q_ip_proto_hop,q_time_rand
99,0,1,1,5.335909564042596,3.6970196218225078,26.557530785925966,5.17327872384065,0.8296791911125183,1.0754313468933105,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,1,1,0,5.202037259212762,4.193210852163695,27.61979650597042,4.825419856959559,0.8296791911125183,1.0754313468933105,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,2,1,0,5.211627303305267,3.5414254132759604,29.142820279947493,5.091218298859303,1.2147672176361084,1.0742900371551514,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,3,0,0,4.267795377826276,4.81243180866031,30.69831756773797,3.992456201049295,1.2147672176361084,1.0742900371551514,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,4,2,0,4.6750165728118,4.812818909714908,30.98566054684773,3.982560493190198,1.2147672176361084,1.0742900371551514,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,5,0,1,3.6530103461104533,5.198478309520631,31.101032167203655,3.6530103461104533,1.2147672176361084,1.0742900371551514,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,6,2,0,4.165778953815739,5.1263830855911845,31.20222641441026,3.8591738419808492,0.04607069119811058,1.0765504837036133,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,7,1,0,4.020897147771076,5.546388952175386,31.267253301367052,4.020897147771076,0.04607069119811058,1.0765504837036133,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,8,2,0,4.5536122309365314,5.255908241426397,31.329441128197026,3.897767027734432,0.04607069119811058,1.0765504837036133,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,9,1,1,4.18912722411686,4.875927244766346,31.102567850692857,3.9619169816488227,0.04607069119811058,1.0765504837036133,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,10,1,1,4.284418658935033,5.2610875472210825,31.15898124931315,3.965366836109674,0.435570627450943,1.0755866765975952,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,11,0,1,4.043056681796649,5.192006067078995,31.40579253781604,3.512408809502053,0.435570627450943,1.0755866765975952,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,12,2,1,4.225416267067018,5.222802891042482,31.101778678023322,3.73525256735967,0.435570627450943,1.0755866765975952,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,13,1,1,4.229496886598101,5.087487211313444,31.335187749948698,3.6609518168622417,0.435570627450943,1.0755866765975952,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,14,1,0,4.489233202532887,5.1610596930804356,31.40124371933047,3.7169507387508425,0.42149457335472107,1.071035385131836,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,15,0,0,4.103286926878482,5.1812299172009455,31.35306115222033,3.7376600270178963,0.42149457335472107,1.071035385131836,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,16,1,1,4.01244511459242,5.241351273982009,31.36704344398215,3.896333898020549,0.42149457335472107,1.071035385131836,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,17,1,0,4.0660052415109975,4.934211486843013,31.192745059993648,4.032951064630555,0.42149457335472107,1.071035385131836,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,18,0,2,4.166448688441879,5.022161597406612,31.117789313838422,3.630101677462511,1.2231673002243042,1.065142035484314,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,19,1,0,4.28978313408359,4.9730388250035755,31.249193781821205,3.9235040773815366,1.2231673002243042,1.065142035484314,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,20,2,1,4.444015596997862,4.941187783520306,31.132280333690293,3.924774187516373,1.2231673002243042,1.065142035484314,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,21,0,0,4.12458181621445,5.293318331706895,31.323406800964452,3.707488136884246,1.2231673002243042,1.065142035484314,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,22,1,1,4.365740285198081,5.2804643262709865,31.108721104131057,3.9985747307058674,0.030287865549325943,1.061745285987854,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,23,1,0,4.040377123158222,5.218989799613558,31.200501492190668,3.958587313937994,0.030287865549325943,1.061745285987854,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,24,2,2,4.361186264478517,4.598283276830829,30.831649584501626,3.8608367833184682,0.030287865549325943,1.061745285987854,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,25,1,0,4.558001414757988,5.0873068052487795,31.30805762595258,3.967995350934443,0.030287865549325943,1.061745285987854,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,26,2,2,4.247030201382873,4.777494497074937,31.12044718719945,3.6120345106892695,0.8378233909606934,1.0624909400939941,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,27,0,1,4.203151081356288,5.062306090590528,31.400872317549755,3.639934411622233,0.8378233909606934,1.0624909400939941,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,28,2,1,4.264524784797122,4.996813555389352,31.294932500612937,3.7104108767844033,0.8378233909606934,1.0624909400939941,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,29,1,2,3.994023115609606,4.906770044711071,31.04452243174397,3.894972389461202,0.8378233909606934,1.0624909400939941,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,30,0,0,3.995015271385986,5.168623299309264,31.429331516751986,3.8411526345971474,0.4378035068511963,1.0757132768630981,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,31,1,1,4.562193186994604,5.263423855991061,31.320616304745865,4.0016599235798385,0.4378035068511963,1.0757132768630981,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,32,2,2,4.658168149989695,4.78281693524716,31.148525229161955,4.003519172894584,0.4378035068511963,1.0757132768630981,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,33,2,1,4.191688133133343,5.274109165412571,31.26475643583739,3.7433003418686783,0.4378035068511963,1.0757132768630981,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,34,2,1,4.527485016191422,5.005597704856495,31.236598913230623,3.90609433885187,0.02357543632388115,1.0846961736679077,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,35,0,1,3.844002531402536,5.293834402942785,31.55274100388262,3.712976815368078,0.02357543632388115,1.0846961736679077,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,36,1,2,4.0950765509415845,4.801475379277728,31.163220823351857,3.8543120520468523,0.02357543632388115,1.0846961736679077,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,37,1,1,4.27287949693864,5.243794793053903,31.44068879805491,4.042434240106589,0.02357543632388115,1.0846961736679077,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,38,1,2,4.349506901818477,5.003501329917931,31.214075278824446,3.9775689586398912,0.4381132423877716,1.090260624885559,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,39,2,1,4.535757003470323,5.1930146336255865,31.487149946554783,3.6075965617693897,0.4381132423877716,1.090260624885559,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,40,1,2,4.0751718773746735,5.056423003868539,31.202412074857317,3.9358032446075604,0.4381132423877716,1.090260624885559,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,41,2,0,4.0033235623176076,5.093518403028883,31.361385803028412,3.935506197090907,0.4381132423877716,1.090260624885559,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,42,2,1,4.080845221285495,5.0929960432645105,31.20904365803528,3.922429255555023,1.2528892755508423,1.0934252738952637,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,43,2,1,3.7837195558560173,4.988451671304769,31.41810672310188,3.7837195558560173,1.2528892755508423,1.0934252738952637,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,44,1,1,4.304658807367981,5.281012109346464,31.469072734643465,3.9718836042908436,1.2528892755508423,1.0934252738952637,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,45,1,1,4.366171351568449,5.188864822008353,31.375388845697515,3.8363544482505025,1.2528892755508423,1.0934252738952637,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,46,1,0,4.104397484640458,5.2320345185001695,31.52057946004033,3.9994396926611313,0.02009047195315361,1.0935593843460083,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,47,2,2,4.481144687664241,4.9125708079162616,31.27902393874316,4.094802634932462,0.02009047195315361,1.0935593843460083,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,48,2,0,4.172509649165514,5.059010651171128,31.47431793882697,3.8478323607629723,0.02009047195315361,1.0935593843460083,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
99,49,0,0,3.980454585706039,5.100054029553475,5.047976609081515,3.4400445703231846,0.02009047195315361,1.0935593843460083,0.2354382618119057,0.3970200047011375,0.36754173348695673,0.3847353686747307,0.3829211462478207,0.2323434850774517
199,0,1,0,5.171538176317872,3.8359565085896707,54.25186397196362,5.10839310670157,0.8681168556213379,1.0844231843948364,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,1,1,2,4.6244396677745545,3.971963696865295,55.38281499705549,4.4376004671880915,0.8681168556213379,1.0844231843948364,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,2,1,2,5.790161291336629,3.244617129875075,56.628318359539584,5.112270100727066,0.020783578976988792,1.0841172933578491,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,3,1,2,4.959808670027559,4.526790317844073,58.099256968290234,4.24906885779103,0.020783578976988792,1.0841172933578491,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,4,1,0,4.384916357109337,4.952440544056861,58.77920144486604,4.325227790468522,0.020783578976988792,1.0841172933578491,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,5,2,1,4.390272454466817,5.299251396010195,58.59790992380884,3.6666690556504364,0.020783578976988792,1.0841172933578491,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,6,2,1,3.668891714926699,4.791364246661233,58.76029971724228,3.668891714926699,0.018964018672704697,1.084266185760498,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,7,2,2,4.578811293125343,4.842045823025455,58.7203529751145,3.8574672357548754,0.018964018672704697,1.084266185760498,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,8,2,1,3.895124712628949,5.262211523532029,58.94029455194193,3.895124712628949,0.018964018672704697,1.084266185760498,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,9,1,0,4.339070185947685,4.890708432281138,58.86007442959559,3.8636123505556688,0.018964018672704697,1.084266185760498,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,10,2,2,3.8594804693869684,4.8062891465529844,58.632865226282135,3.8594804693869684,2.5289065837860107,1.0854411125183105,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,11,1,1,3.9890369480894505,5.087193680437905,58.876574621238916,3.7139967114006858,2.5289065837860107,1.0854411125183105,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,12,1,0,4.055738318145372,5.3426758588928465,59.042951355950166,4.055738318145372,2.5289065837860107,1.0854411125183105,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,13,1,1,4.617017648663192,4.9663603267226595,58.9450241908584,4.075059650031696,2.5289065837860107,1.0854411125183105,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,14,1,1,4.1694679796190615,5.238686846392966,59.019747238925916,4.011674672383617,0.8755373954772949,1.0849939584732056,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,15,1,1,4.088992891959508,5.223211482960807,58.92519366361443,3.8314748949452255,0.8755373954772949,1.0849939584732056,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,16,1,0,4.289495512372865,5.224687727975424,58.98074638886355,4.105084581880368,0.8755373954772949,1.0849939584732056,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,17,1,0,3.8472751817791675,5.3424157425716,58.87978992650952,3.644415696495667,0.8755373954772949,1.0849939584732056,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,18,0,1,3.944116598893939,5.437239690314209,58.981495597075366,3.558216995794473,0.9055702686309814,1.0833579301834106,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,19,2,2,3.9828358037637144,4.650936637253222,58.67388433012432,3.7835460885217365,0.9055702686309814,1.0833579301834106,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,20,2,2,3.9794167384636965,4.89207565396673,58.683404601255056,3.725112998023492,0.9055702686309814,1.0833579301834106,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,21,1,1,4.023078100163632,4.993961066804538,59.01811347921909,3.9412768938453513,0.9055702686309814,1.0833579301834106,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,22,1,2,3.938285849398706,4.738342818838345,58.77933486900925,3.938285849398706,0.030800137668848038,1.0766438245773315,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,23,1,1,4.25730464503288,5.230364736965784,59.0245667693986,3.810622642105945,0.030800137668848038,1.0766438245773315,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,24,2,0,4.070995252833731,5.200221590852729,58.969227763434034,3.749510047668847,0.030800137668848038,1.0766438245773315,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,25,1,2,4.173735136189998,4.995749886599855,58.893902335557335,4.0890888413841875,0.030800137668848038,1.0766438245773315,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,26,0,1,4.115185110793403,5.24725213108162,59.29849899165105,3.3477616190516195,1.7338638305664062,1.0741640329360962,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,27,2,0,4.743860387085453,5.100862957396771,59.17663439186707,3.811417045221632,1.7338638305664062,1.0741640329360962,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,28,1,0,4.194446550680356,5.308757805486339,59.02888591864,4.119177371963403,1.7338638305664062,1.0741640329360962,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,29,1,0,4.024512944081247,5.2604375805250365,59.18872585581006,3.9205546785350154,1.7338638305664062,1.0741640329360962,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,30,1,1,4.5510701769049176,5.128117815982208,59.10882514114401,3.9009238366859287,0.03132777661085129,1.07196044921875,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,31,0,1,4.021603041961962,5.374695995967661,59.235320937765536,3.6401707868938993,0.03132777661085129,1.07196044921875,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,32,1,1,4.530394902935114,5.258539713773889,59.09298737167159,3.837603460754255,0.03132777661085129,1.07196044921875,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,33,0,0,3.6020261731050045,5.322398750051797,59.251384843387136,3.515626989125819,0.03132777661085129,1.07196044921875,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,34,2,1,4.480268598830514,5.125219754491765,58.873969141765635,3.8981314275573165,1.6878937482833862,1.073857069015503,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,35,1,0,4.3093333247119885,5.259638153535425,59.094405518700455,3.6888561162536995,1.6878937482833862,1.073857069015503,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
199,36,2,0,4.324925885120648,5.261698575363979,59.023822790587474,3.8047000424210693,1.6878937482833862,1.073857069015503,0.15576728001178164,0.4555331314809801,0.3886995885072381,0.5232454565418158,0.297641370698117,0.17911317276006677
